id,country,20211229,20211228,20211227,20211226,20211225,20211224,20211223,20211222,20211221,20211220,20211219,20211218,20211217,20211216,20211215,20211214,20211213,20211212,20211211,20211210,20211209,20211208,20211207,20211206,20211205,20211204,20211203,20211202,20211201,20211130,20211129,20211128,20211127,20211126,20211125,20211124,20211123,20211122,20211121,20211120,20211119,20211118,20211117,20211116,20211115,20211114,20211113,20211112,20211111,20211110,20211109,20211108,20211107,20211106,20211105,20211104,20211103,20211102,20211031,20211030,20211029,20211028,20211027,20211026,20211025,20211024,20211023,20211022,20211021,20211020,20211019,20211018,20211017,20211016,20211015,20211014,20211013,20211012,20211011,20211010,20211009,20211008,20211007,20211006,20211005,20211004,20211003,20211002,20211001,20210930,20210929,20210928,20210927,20210926,20210925,20210924,20210923,20210922,20210921,20210920,20210919,20210918,20210917,20210916,20210915,20210914,20210913,20210912,20210911,20210910,20210909,20210908,20210907,20210906,20210905,20210904,20210903,20210902,20210901,20210831,20210830,20210829,20210828,20210827,20210826,20210825,20210824,20210823,20210822,20210821,20210820,20210819,20210818,20210817,20210816,20210815,20210814,20210813,20210812,20210811,20210810,20210809,20210808,20210807,20210806,20210805,20210804
20,Bhutan,2660,2660,2660,2660,2659,2659,2659,2659,2658,2657,2656,2656,2656,2652,2652,2649,2649,2649,2649,2649,2648,2642,2641,2641,2641,2641,2640,2640,2640,2640,2640,2640,2636,2634,2633,2633,2633,2632,2632,2632,2632,2629,2629,2625,2625,2625,2625,2623,2623,2623,2623,2623,2623,2623,2623,2622,2622,2621,2621,2621,2621,2621,2620,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2616,2615,2613,2613,2613,2613,2613,2613,2613,2613,2608,2608,2601,2601,2601,2601,2600,2599,2599,2599,2599,2599,2599,2599,2597,2597,2597,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2595,2594,2594,2592,2591,2591,2591,2585,2585,2585,2580,2580,2577,2577,2577,2571,2570,2566,2553,2551,2550,2546,2544,2544,2544,2543,2540
21,Bolivia,580690,577808,576602,575247,575247,570876,570876,568967,566591,564747,563858,560684,560684,556765,556765,554999,553108,551516,551516,547892,547892,546155,544666,543390,542859,540869,540869,538647,537559,537559,536472,535115,535115,533756,531428,531428,530369,529075,529075,527380,527380,526306,525187,524261,523485,522530,522530,521518,520553,519669,518870,517902,517229,517229,515373,515373,514679,513810,513584,512460,511854,511854,510470,509919,509919,509709,509276,508702,508166,507134,507134,506654,506477,506150,505157,505157,504601,504121,503735,503735,503022,502550,502550,502047,501616,501362,500823,500823,500445,500090,499648,499202,498895,498790,498595,498331,497984,497676,497386,497100,496950,496700,496032,496032,495612,495035,495035,494664,494293,494293,493518,493115,492680,492680,492509,491759,491759,491340,490879,490467,490056,489802,489447,488933,488403,487721,487131,486643,486394,485184,484446,484446,483731,482428,482428,481631,481631,480229,480229,478671,478671,478063,477262,477262,476795,476097,475265
22,Bosnia and Herzegovina,289676,288876,288128,287276,287276,287276,286792,286276,285724,285133,284272,284272,284272,283784,283109,282587,281903,280980,280980,280980,280469,279820,279179,278511,277228,277228,277228,276548,275965,275065,274219,272798,272798,272798,272063,271323,269904,269540,268572,268572,268572,267851,265942,265942,264562,263587,263587,263587,262906,260837,260837,259913,257401,257401,257401,257401,255054,255054,252758,252758,252758,252083,251264,250165,249349,247958,247958,247958,247182,246555,245791,245082,243914,243914,243914,243220,242469,241946,241227,240094,240094,240094,239400,238458,237750,237017,235536,235536,235536,234775,233775,233121,232237,230801,230801,230801,230212,229360,228105,227579,225857,225857,224862,224862,223957,222927,220636,220636,220636,220636,219804,219010,218080,217362,216124,216124,216124,215313,214759,213853,213379,212306,212306,211689,211689,211059,210442,209909,209073,209073,209073,208644,208267,207847,207571,207076,207076,207076,206835,206655,206476,206317,206106,206106,206106,206031,205949
23,Botswana,212482,212482,208994,208994,208994,208994,204701,204701,204701,199864,199864,199864,199864,197644,197644,196090,196090,196090,196090,196090,195552,195552,195552,195302,195302,195302,195302,195068,195068,195068,194909,194909,194909,194909,194652,194652,194652,194445,194445,194445,194445,194129,194129,194129,193701,193701,193701,193701,193449,193449,193449,192935,192935,192935,192935,187281,187281,187281,186594,186594,186594,185985,185985,185985,184919,184919,184919,184919,184051,184051,184051,181856,181856,181856,181856,181251,181251,181251,180438,180438,180438,180438,180197,180197,179220,179220,179220,179220,179220,178050,178050,178050,176427,176427,176427,176427,173788,173788,173788,172252,172252,172252,172252,165644,165644,165644,163665,163665,163665,163665,162186,162186,162186,159317,159317,159317,159317,156927,156927,156927,153793,153793,153793,153793,150842,150842,150842,146461,146461,146461,146461,142380,142380,142380,136758,136758,136758,136758,130771,130771,130771,122574,122574,122574,122574,115220,115220
24,Brazil,22259270,22250218,22243266,22238297,22234623,22230943,22227169,22219477,22215856,22213762,22212343,22204941,22204941,22201221,22195775,22191949,22177059,22177059,22177059,22177059,22177059,22167781,22147476,22147476,22138247,22138247,22118782,22118782,22105872,22094459,22080906,22076863,22067630,22067630,22055238,22030182,22019870,22017276,22017276,22003317,22003317,21989962,21977661,21965684,21960766,21953838,21939196,21939196,21924598,21909298,21897025,21880439,21880439,21862458,21849137,21835785,21821124,21814693,21804094,21793401,21781436,21766168,21748984,21735560,21729763,21723559,21711843,21697341,21680488,21664879,21651910,21644464,21638726,21627476,21612237,21597949,21590097,21582738,21575820,21567181,21550730,21532558,21516967,21499074,21478546,21468121,21468121,21445651,21427073,21399546,21381790,21366395,21351972,21343304,21327616,21308178,21283567,21247094,21247667,21239783,21230325,21080219,21069017,21034610,21019830,21006424,20999779,20989164,20974850,20958899,20928008,20913578,20899933,20890779,20877864,20856060,20830495,20804215,20776870,20752281,20741815,20741815,20703906,20676561,20645537,20645537,20583994,20570891,20556487,20556487,20494212,20457897,20416183,20378570,20364099,20350142,20319000,20285067,20245085,20212642,20177757,20165672,20151779,20108746,20066587,20026533,19985817
25,Brunei,15465,15461,15458,15429,15429,15429,15429,15426,15418,15412,15402,15386,15385,15376,15372,15363,15362,15348,15343,15283,15301,15244,15229,15202,15186,15164,15142,15111,15111,15058,15058,14992,14992,14918,14771,14771,14701,14630,14591,14444,14399,14378,14378,14291,14215,14172,14172,14121,14058,13905,13864,13782,13742,13742,13545,13545,13446,13321,13130,13065,12955,12823,12710,12595,12384,12113,11901,11672,11542,11386,11220,11047,10356,10251,10251,9828,9665,9472,9167,8980,8599,8464,8262,8150,8044,7904,7326,7326,7326,7116,6950,6813,6700,6540,5960,5960,5586,5586,5385,5261,5047,4957,4814,4675,4566,4431,4163,4163,4035,3894,3831,3683,3567,3464,3093,3093,3093,2960,2858,2641,2641,2462,2380,2380,2159,2159,1873,1873,1455,1455,1136,946,946,852,787,723,640,543,543,440,406,364,347,339,339,339,338
26,Bulgaria,737233,735998,734720,733882,733139,732106,730140,728677,726794,724793,724337,723433,721819,720376,718651,716647,714688,714156,713083,711364,709537,707885,705586,703160,702454,701469,699180,697162,695057,692376,689356,688628,687410,684922,682552,679983,676750,673288,672555,671100,668363,665578,662739,658870,655647,654819,653209,650063,646856,643003,638048,632762,631506,628680,623946,619284,614362,608499,601035,598199,592943,587765,582122,575306,569443,568073,564719,559893,555077,550555,545598,540619,539619,537752,534312,531129,527802,524333,520862,520241,518995,516510,514208,511666,508800,505994,505481,504253,502162,500112,497970,495397,492861,492365,491327,489423,487588,486738,484546,482186,481728,480777,478885,477161,475299,473270,471272,470835,469926,468300,466671,464715,462710,462033,461545,460691,459051,457487,455742,453689,451599,451148,450144,448431,446698,445097,443186,441295,440911,440066,438698,437327,435940,434535,433234,432962,432339,431292,430410,429628,428823,428049,427873,427481,426932,426432,426003
27,Burkina Faso,17632,17040,17040,17040,17040,17040,17040,17040,17040,16672,16672,16672,16672,16672,16672,16334,16334,16334,16334,16334,16334,16334,16000,16000,16000,16000,16000,16000,16000,16000,15711,15711,15711,15514,15514,15514,15514,15514,15514,15514,15514,15514,15514,15281,15281,15281,15281,15281,15281,15103,15103,15103,15103,15103,15103,15103,15103,14793,14793,14793,14793,14793,14793,14793,14793,14793,14793,14793,14793,14793,14759,14752,14734,14686,14640,14586,14546,14516,14495,14458,14458,14403,14403,14388,14356,14341,14335,14290,14243,14243,14213,14199,14172,14172,14131,14116,14092,14076,14052,14052,14041,14025,14003,13984,13959,13959,13942,13942,13906,13906,13872,13868,13851,13841,13841,13827,13816,13798,13777,13768,13762,13759,13754,13754,13737,13737,13725,13715,13713,13699,13692,13692,13680,13677,13677,13675,13671,13668,13635,13632,13626,13625,13621,13610,13607,13599,13591
28,Burma,530276,530000,529813,529613,529503,529327,529114,528838,528639,528380,528253,528101,527714,527714,527503,527274,526911,526661,526381,526024,525403,525403,524638,524638,524407,524122,523748,523346,522825,522402,521931,521561,521211,520706,520213,519731,519102,518471,517922,517395,516770,516146,515559,514716,513962,513262,512548,511717,510725,509771,508591,507815,506816,505998,505038,503981,502979,502024,500073,499321,498605,497700,496901,495898,494974,494263,493576,492509,491584,490901,490008,488875,487853,486851,485646,484317,482803,481230,479848,478651,477333,475885,474419,473025,471308,469782,468463,467269,465922,464076,462608,461066,459436,458154,456620,455074,453407,451663,449845,448158,446573,444871,442928,440741,438951,436527,434106,431833,429880,427516,425414,423104,420402,417971,415416,412587,409509,406099,402640,399282,395883,392300,389134,386202,383514,380879,378377,375871,373685,371512,368768,365759,363169,360291,356985,354279,351605,348186,344730,341300,337561,333127,329516,326489,322838,319250,315118
29,Burundi,27366,26999,23657,23657,23657,23657,23657,23009,23009,22639,21422,21422,21422,21422,21143,20886,20886,20666,20666,20666,20610,20523,20473,20473,20439,20439,20439,20439,20432,20415,20415,20386,20386,20386,20360,20351,20351,20349,20332,20332,20332,20321,20305,20282,20276,20221,20221,20221,20210,20200,20170,20162,20136,20136,20136,20106,20106,20078,20039,20039,20039,20016,19988,19954,19945,19894,19894,19894,19867,19819,19745,19730,19555,19555,19555,19513,19441,19334,19257,19041,19041,19041,18972,18825,18600,18271,18271,18271,17979,17728,17505,17505,16356,16356,16356,16356,16356,16356,14189,14189,14189,14189,14189,14189,14189,14189,14189,14047,14047,14047,12585,12585,12585,12585,12585,12585,12585,12585,12585,11994,11994,11994,11994,11818,11599,11381,10791,10791,10791,10791,10791,10198,10198,10198,9620,9620,9620,9408,9175,9175,8800,8800,8088,8088,8088,7714,7518
30,Cabo Verde,39947,39345,39173,39013,38865,38751,38751,38655,38619,38596,38573,38573,38557,38541,38527,38503,38503,38496,38489,38489,38482,38470,38460,38453,38450,38426,38405,38393,38370,38370,38362,38358,38353,38353,38347,38345,38331,38331,38324,38321,38321,38313,38309,38302,38299,38296,38293,38293,38287,38278,38264,38256,38256,38253,38242,38233,38219,38218,38207,38207,38181,38181,38151,38148,38140,38130,38098,38098,38098,38082,38049,38040,38035,38006,37976,37951,37920,37902,37888,37870,37845,37808,37770,37718,37718,37658,37635,37604,37576,37535,37501,37472,37448,37400,37355,37290,37240,37179,37157,37108,37052,36970,36891,36891,36694,36640,36588,36519,36427,36327,36202,36086,36012,35928,35856,35739,35624,35624,35354,35354,35283,35147,35079,34992,34919,34919,34773,34773,34686,34686,34645,34598,34529,34445,34397,34344,34286,34235,34235,34171,34078,34078,34010,33976,33976,33941,33906
31,Cambodia,120473,120469,120464,120449,120445,120440,120434,120430,120427,120423,120416,120410,120405,120397,120390,120382,120370,120355,120343,120327,120312,120300,120286,120272,120256,120232,120207,120183,120160,120134,120112,120087,120064,120038,120009,119977,119943,119904,119867,119826,119786,119741,119687,119636,119588,119536,119481,119421,119358,119292,119227,119160,119092,119021,118948,118870,118787,118702,118522,118427,118321,118220,118111,118000,117888,117772,117644,117500,117352,117201,117035,116860,116665,116407,116140,115875,115607,115335,115068,114810,114571,114351,114148,113924,113703,113475,113256,113057,112883,112651,111673,110792,109926,109087,108257,107441,106619,105981,105344,104716,104094,103482,102834,102136,101443,100790,100133,99504,98842,98184,97524,96935,96339,95828,95300,94839,94417,93926,93510,93055,92616,92208,91770,91369,90958,90535,90107,89641,89231,88735,88242,87723,87190,86597,86041,85448,84860,84262,83839,83384,82898,82399,81891,81335,80813,80225,79634
32,Cameroon,109367,109367,108676,108451,108451,108451,108451,108410,108026,107662,107662,107662,107662,107662,107662,107549,107549,107549,107549,107549,107549,107549,107148,107148,107148,107148,107148,107148,107148,106794,106794,106794,106794,106794,106794,106794,106190,106190,106190,106190,106190,106190,106190,106190,106190,106190,106190,106190,105719,105719,104348,104348,104348,104348,104348,104348,104348,102499,102499,102499,102499,102499,100289,100289,100289,100289,100289,100289,100289,100289,100289,98402,98402,98402,98402,98402,98402,95399,95399,95399,95399,95399,95399,95399,92303,92303,92303,92303,92303,92303,85414,85414,85414,85414,85414,85414,85414,85414,85414,85414,85414,85414,85414,85414,84210,84210,84210,84210,84210,84210,84210,84210,84210,84210,84210,84210,84210,84210,83425,83425,83425,83425,83425,83425,82454,82454,82454,82454,82454,82454,82454,82454,82454,82454,82454,82454,82454,82454,82454,82064,82064,82064,82064,82064,82064,82064,82064
33,Canada,2089176,2031576,2014371,1995809,1987909,1976057,1951247,1930108,1915892,1901416,1889428,1882455,1875279,1866057,1859170,1853465,1847769,1841672,1839752,1832023,1830668,1826571,1823108,1818942,1815686,1813304,1810016,1806556,1803278,1800270,1796708,1794286,1792561,1789882,1786737,1782370,1780008,1776235,1773959,1772484,1769873,1767108,1764383,1761970,1758367,1756452,1755074,1751839,1749800,1747273,1744719,1740507,1738543,1737252,1734928,1730100,1728110,1726348,1722468,1721419,1719142,1716455,1711760,1710046,1707497,1706136,1705137,1702688,1699851,1696993,1694670,1689261,1687880,1686625,1682690,1680132,1677208,1670248,1668009,1666908,1665312,1661669,1657583,1653331,1650272,1642719,1640565,1639169,1634223,1629941,1625793,1622048,1613062,1609156,1607472,1604537,1599860,1595665,1591603,1583648,1581003,1579152,1574544,1569774,1565252,1560477,1551877,1548089,1547067,1543831,1539246,1535313,1526259,1523668,1522625,1520892,1517163,1512890,1508930,1505506,1499191,1497283,1495859,1492357,1488762,1485412,1481654,1477725,1475537,1474854,1472317,1469238,1466547,1464501,1460775,1459070,1458326,1456157,1454071,1451961,1450361,1447584,1446497,1445915,1444495,1442972,1441701
34,Central African Republic,12163,12163,12163,11961,11961,11961,11961,11961,11961,11961,11961,11961,11961,11961,11961,11961,11961,11912,11912,11912,11742,11742,11742,11742,11742,11742,11742,11742,11708,11708,11708,11708,11708,11708,11708,11708,11708,11666,11666,11666,11666,11666,11666,11666,11666,11666,11666,11666,11579,11579,11579,11579,11579,11579,11579,11579,11579,11579,11518,11518,11518,11518,11518,11518,11518,11518,11518,11518,11478,11478,11478,11478,11469,11469,11469,11469,11469,11401,11401,11401,11401,11401,11401,11391,11385,11371,11371,11371,11371,11371,11371,11371,11371,11371,11371,11340,11340,11340,11340,11309,11309,11309,11309,11309,11309,11309,11309,11309,11309,11309,11296,11296,11296,11296,11296,11296,11296,11296,11296,11270,11270,11270,11270,11270,11270,11270,11270,11251,11251,11251,11251,11251,11251,11251,11251,11251,11251,11195,11195,11195,7151,7151,7151,7151,7151,7151,7151
35,Chad,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5703,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5107,5105,5069,5069,5069,5069,5069,5069,5069,5069,5069,5069,5069,5069,5069,5069,5067,5067,5067,5065,5063,5061,5061,5059,5058,5058,5053,5051,5049,5044,5044,5042,5042,5037,5036,5036,5034,5031,5031,5031,5030,5030,5029,5029,5029,5026,5021,5021,5021,5017,5017,5016,5012,5012,5011,4996,4996,4996,4995,4995,4995,4994,4994,4992,4991,4991,4990,4989,4989,4987,4987,4987,4985,4985,4984,4984,4984,4984,4982,4982,4982,4981,4981,4981,4981,4980,4978,4977,4977,4976,4974
36,Chile,1802891,1801795,1801033,1800280,1799125,1797631,1796232,1794750,1793786,1792902,1791776,1790524,1789109,1787676,1786184,1785124,1778370,1778370,1778370,1778370,1778370,1776599,1775212,1774048,1772547,1770620,1768584,1766493,1764274,1762751,1761365,1759405,1757077,1754443,1751769,1749099,1747065,1745305,1743137,1740496,1737885,1735187,1732576,1730456,1738665,1736481,1723728,1721025,1718085,1715352,1713188,1711442,1709189,1706622,1703826,1701316,1699427,1698127,1695048,1692877,1690735,1688454,1686318,1684608,1683451,1681828,1680017,1678023,1676019,1674226,1672998,1672065,1670750,1669236,1667547,1665916,1664725,1663992,1663383,1662433,1661370,1660372,1659386,1658444,1657749,1657256,1656602,1655884,1655071,1654264,1653406,1652795,1652364,1651750,1650985,1650238,1649409,1648550,1648026,1647746,1647469,1646994,1646403,1645820,1645233,1644832,1644540,1644071,1643630,1643156,1642646,1642146,1641791,1641526,1641091,1640666,1640192,1639698,1639123,1638675,1638330,1637829,1637234,1636627,1635961,1635173,1634775,1634394,1633816,1633153,1632441,1631689,1630831,1630330,1629932,1629192,1628293,1627428,1626595,1625467,1624823,1624316,1623363,1622509,1621571,1620389,1619183
37,China,114379,114173,113800,113744,113528,113363,113299,113170,113087,112996,112888,112796,112661,112636,112498,112430,112345,112248,112169,112081,112025,111940,111873,111783,111685,111629,111515,111436,111353,111258,111188,111154,111109,111081,111061,111034,111011,110986,110945,110926,110901,110875,110833,110802,110780,110721,110631,110554,110458,110386,110331,110268,110179,110109,110042,109965,109859,109744,109579,109510,109436,109353,109316,109244,109204,109182,109115,109071,109010,108983,108961,108927,108894,108870,108850,108836,108809,108784,108768,108736,108704,108685,108661,108629,108596,108560,108528,108500,108454,108416,108391,108360,108313,108274,108237,108187,108126,108089,108039,107966,107912,107843,107792,107705,107625,107551,107457,107407,107358,107329,107307,107277,107256,107214,107194,107158,107130,107102,107074,107054,107015,106989,106949,106905,106873,106844,106819,106777,106751,106717,106693,106657,106615,106574,106529,106475,106421,106353,106249,106163,106052,105904,105778,105682,105575,105439,105353
38,Colombia,5132277,5127971,5127971,5124690,5121668,5115194,5112719,5112719,5109022,5109022,5105285,5103269,5103269,5099746,5099746,5095821,5093534,5091508,5089695,5088008,5088008,5084466,5082762,5082762,5081064,5076378,5074079,5071817,5071817,5069644,5065373,5063177,5063177,5057897,5055253,5055253,5050255,5048061,5048061,5045412,5040665,5038544,5038544,5036287,5034266,5029335,5029335,5026822,5021619,5021619,5019158,5016959,5012981,5010982,5009007,5007099,5005402,5003977,5000677,4999048,4997444,4995694,4994014,4992586,4991050,4989681,4988021,4986249,4984751,4983527,4982575,4981532,4980233,4978689,4977043,4975656,4974400,4973325,4972236,4970718,4969131,4967524,4965847,4964454,4963243,4962054,4960641,4959144,4957277,4955848,4954376,4952690,4951675,4950253,4948513,4946811,4945203,4943622,4942249,4941064,4939251,4937596,4936052,4934568,4932998,4931563,4930249,4928578,4926772,4925000,4923197,4921410,4919773,4918649,4916980,4914881,4913031,4911082,4909086,4907264,4905258,4903304,4901163,4899085,4897150,4894702,4892235,4889537,4886897,4883932,4880516,4877323,4874169,4870922,4867761,4864629,4860622,4856595,4852323,4846955,4843007,4838984,4834634,4828583,4821603,4815063,4807979
39,Comoros,6043,5867,5729,5603,5479,5336,5123,4952,4677,4677,4649,4649,4606,4589,4576,4572,4569,4567,4564,4560,4556,4554,4548,4543,4542,4528,4527,4521,4508,4501,4498,4489,4489,4482,4478,4466,4466,4457,4450,4440,4437,4420,4409,4400,4396,4388,4371,4363,4352,4349,4332,4321,4315,4307,4300,4291,4281,4272,4239,4239,4239,4239,4233,4219,4206,4205,4204,4200,4197,4194,4191,4190,4186,4184,4184,4176,4173,4169,4166,4165,4161,4159,4158,4156,4156,4155,4155,4147,4147,4141,4137,4128,4128,4112,4112,4112,4110,4110,4109,4106,4106,4104,4104,4101,4100,4100,4097,4094,4093,4093,4093,4090,4086,4086,4086,4084,4076,4076,4072,4065,4062,4062,4062,4055,4055,4055,4051,4051,4050,4044,4044,4044,4039,4039,4038,4038,4038,4035,4035,4031,4031,4031,4031,4031,4030,4030,4028
40,Congo (Brazzaville),20089,20089,20089,19490,19490,19490,19490,19490,19490,19179,19179,19179,19179,19179,19066,19066,19066,19066,19066,19066,19066,19066,18970,18970,18970,18970,18970,18970,18970,18970,18905,18837,18837,18837,18837,18837,18837,18717,18717,18717,18717,18539,18539,18539,18390,18153,18153,18153,18153,18153,18153,18153,17944,17944,17944,17944,17670,17670,17323,17323,17323,17323,16868,16868,16868,16408,16408,16408,16408,15962,15962,15962,15514,15514,15514,15255,15255,15255,14833,14833,14833,14833,14833,14561,14561,14359,14359,14359,14244,14244,14244,14244,14113,14113,14113,14014,14014,14014,13701,13701,13701,13701,13701,13701,13701,13701,13701,13701,13701,13701,13588,13588,13588,13588,13588,13588,13588,13588,13588,13588,13533,13533,13533,13533,13493,13493,13493,13398,13398,13398,13398,13398,13398,13398,13356,13356,13356,13356,13356,13293,13293,13293,13216,13216,13216,13216,13216
41,Congo (Kinshasa),74793,72349,72349,70059,70059,70059,70059,67298,67298,67298,64448,64448,64448,63388,61932,59851,59851,59851,59851,59851,59208,59175,58858,58858,58319,58319,58319,58319,58306,58234,58234,58115,58115,58115,58060,58060,58029,57977,57880,57880,57880,57803,57803,57803,57803,57729,57729,57729,57662,57662,57638,57638,57605,57605,57605,57587,57582,57565,57470,57470,57470,57470,57470,57453,57453,57432,57432,57432,57402,57402,57338,57338,57269,57269,57269,57269,57269,57247,57247,57126,57126,57126,57083,57083,57034,56997,56997,56997,56937,56862,56862,56862,56617,56617,56617,56463,56463,56463,56463,56387,56387,56387,56357,56322,56215,56215,56096,56096,56096,56085,55877,55877,55307,55307,55307,55307,55146,55146,54863,54863,54508,54508,54508,54226,54137,54009,54009,54009,54009,53899,53757,53757,53620,53501,53346,53254,53136,52971,52432,52432,52292,51985,51889,51523,51254,51048,50793
42,Costa Rica,570556,568860,568860,568860,568860,568860,568860,568860,568538,568538,568538,568538,568428,568373,568305,568224,567995,567995,567995,567906,567824,567706,567614,567383,567383,567383,567263,566959,566839,566560,566560,566560,566560,566429,566296,566119,565952,565548,565548,565548,565347,565096,564901,564662,564159,564159,564159,563924,563290,563290,562966,562316,562316,562316,561829,561432,561054,560563,559698,559698,559250,558654,557922,557165,555970,555970,555970,554604,554604,553661,552953,551144,551144,551144,550134,549084,547914,546595,544021,544021,544021,542653,541036,539422,537916,533873,533873,533873,532185,530113,528077,525999,521182,521182,521182,518632,515931,513384,510653,505163,505163,505163,502362,499461,496736,489784,489784,489784,489784,486959,483984,481100,478144,472315,472315,472315,469565,466574,463726,461145,455784,455784,455784,452997,450291,447672,445442,440647,440647,440647,438587,436276,434081,432149,428295,428295,428295,426474,424472,422344,420462,416677,416677,416677,414745,412918,411123
43,Cote d'Ivoire,65066,64945,63847,63847,63392,62960,62583,62336,62166,62077,62077,62032,61998,61943,61907,61907,61905,61896,61882,61863,61857,61844,61826,61824,61817,61794,61775,61758,61724,61712,61708,61704,61686,61665,61660,61652,61591,61591,61577,61568,61553,61536,61523,61511,61511,61503,61486,61486,61458,61442,61426,61421,61404,61387,61370,61330,61319,61311,61292,61271,61267,61252,61221,61208,61178,61178,61152,61139,61113,61089,61072,61038,60982,60982,60942,60902,60878,60829,60819,60785,60691,60641,60573,60481,60424,60424,60376,60335,60253,60138,60020,59977,59879,59778,59656,59558,59408,59239,59153,59020,58889,58743,58531,58341,58226,58148,58009,57784,57598,57424,57293,57159,57056,56855,56735,56608,56521,56148,55669,55518,55108,54856,54566,54299,54038,53787,53730,53645,53456,53456,53247,53089,52836,52583,52202,52202,52202,51926,51732,51548,51399,51380,51198,51028,50893,50650,50499
44,Croatia,703720,697952,693813,693253,693102,689831,686590,682759,678533,675730,675363,673427,669940,666162,662397,657726,654655,654202,651863,648003,644206,639778,635027,631765,631037,628241,623776,619255,613914,608205,604347,603316,599977,594475,589015,582769,576633,571707,570380,566118,560504,558270,551000,544330,539887,538752,534601,528286,521837,514850,507535,502569,501327,497168,490074,483142,476832,472259,470348,467029,462482,458090,453936,449365,446005,445325,443032,439447,436189,433136,429974,428233,427914,426613,424666,422908,421057,419035,418028,417858,416950,415356,413665,411917,409992,408918,408699,407755,406307,404790,403080,401169,400108,399891,399054,397761,396470,395097,393285,392248,391984,391109,389654,388260,386891,385056,384082,383915,383108,381946,380904,379963,378726,378022,377838,377299,376417,375601,374803,373998,373330,373191,372814,372219,371623,370985,370308,369838,369765,369392,368887,368419,367933,367409,367068,367022,366724,366357,366049,365716,365335,365089,365045,364832,364599,364491,364244
45,Cuba,965243,965002,964857,964729,964607,964482,964406,964317,964237,964176,964097,964035,963958,963885,963813,963751,963693,963628,963566,963493,963428,963347,963269,963194,963090,963002,962892,962778,962628,962486,962350,962220,962067,961884,961458,961458,961276,961042,960802,960472,960185,959869,959553,959307,959064,958738,958390,958097,957735,957332,956919,956452,955981,955498,954948,954342,953750,953183,952001,951325,950613,949747,948847,947935,946960,945750,944431,943038,941562,940127,938577,936809,934965,930822,930822,928684,926320,923966,921328,918383,914779,911337,907941,904108,900512,895719,891447,887350,882477,877428,872425,866808,860799,854167,847494,839981,832286,825351,818200,809911,801367,792933,784416,776125,768497,761060,753544,745202,737168,729133,720739,712992,704675,696904,689674,680453,672599,665672,659464,652855,646513,640438,634161,627311,619672,611163,602526,592619,583299,573751,564011,554247,545275,536609,526837,517668,509032,500216,491904,483710,475105,466169,458219,448792,439899,431013,422614
